Id,MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,SalePrice
2470,60,RM,9780,Inside,1Fam,9,1950,2005,VinylSd,398.0,976.0,
2471,50,RM,10320,Inside,1Fam,5,1915,1950,MetalSd,0.0,1138.0,
2472,190,RM,4330,Inside,2fmCon,6,1958,1958,MetalSd,127.0,808.0,
2473,50,RM,10320,Corner,1Fam,1,1910,1950,Wd Sdng,0.0,771.0,
2474,70,RL,12888,Inside,1Fam,8,1937,1980,Wd Sdng,0.0,1005.0,
2475,190,RL,4484,Corner,2fmCon,6,1942,1979,Plywood,0.0,672.0,
2476,190,RL,11235,Inside,2fmCon,5,1963,1963,HdBoard,0.0,925.0,
2477,85,RL,11235,Inside,1Fam,5,1964,1980,HdBoard,0.0,1420.0,
2478,20,RL,14299,Inside,1Fam,3,1964,1964,HdBoard,144.0,1005.0,
2479,80,RL,14149,Inside,1Fam,8,1964,2001,HdBoard,722.0,980.0,
2480,20,RL,11677,Inside,1Fam,4,1966,1966,HdBoard,761.0,1040.0,
2481,190,RL,8425,FR3,2fmCon,6,1971,1990,HdBoard,0.0,768.0,
2482,20,RL,8665,Inside,1Fam,5,1968,1968,HdBoard,288.0,876.0,
2483,20,RL,8398,Inside,1Fam,5,1967,1967,MetalSd,529.0,943.0,
2484,20,RL,8169,Corner,1Fam,7,1966,1966,Plywood,435.0,912.0,
2485,20,RL,14175,Inside,1Fam,5,1956,1998,BrkFace,522.0,1240.0,
2486,60,RL,16779,Inside,1Fam,4,1920,1996,Wd Sdng,0.0,671.0,
2487,50,RL,6960,Inside,1Fam,8,1940,1998,Wd Sdng,0.0,680.0,
2488,20,RL,11375,Inside,1Fam,5,1954,1995,VinylSd,0.0,967.0,
2489,20,RL,13770,Corner,1Fam,6,1958,1998,Plywood,873.0,1158.0,
2490,20,RL,9000,Inside,1Fam,7,1945,1950,Wd Sdng,0.0,0.0,
2491,20,RL,11075,Corner,1Fam,5,1984,1984,Wd Sdng,891.0,1190.0,
2492,20,RL,17541,Corner,1Fam,7,1948,2005,Wd Sdng,0.0,409.0,
2493,20,RL,22692,Inside,1Fam,5,1953,1953,MetalSd,0.0,1073.0,
2494,20,RL,17808,Inside,1Fam,5,1946,1950,Wd Sdng,0.0,484.0,
2495,20,RL,12671,Corner,1Fam,7,1954,1994,MetalSd,0.0,1288.0,
2496,50,RL,10512,Inside,1Fam,6,1954,1954,Wd Sdng,0.0,988.0,
2497,20,RL,5400,Inside,1Fam,5,1958,1958,MetalSd,0.0,864.0,
2498,30,RL,11515,CulDSac,1Fam,5,1958,1994,HdBoard,0.0,0.0,
2499,120,RL,3869,Inside,TwnhsE,6,1984,1984,Wd Sdng,755.0,1038.0,
2500,20,RL,9280,Inside,1Fam,6,1951,1951,Wd Sdng,0.0,1342.0,
2501,50,RL,11100,Inside,1Fam,6,1951,1994,Wd Sdng,0.0,1080.0,
2502,50,RL,7550,Inside,1Fam,5,1920,1950,MetalSd,0.0,951.0,
2503,50,RL,23920,Inside,1Fam,5,1984,1984,Wd Sdng,0.0,1105.0,
2504,60,RL,9317,Inside,1Fam,5,1994,2001,VinylSd,0.0,779.0,
2505,20,RL,9178,Inside,1Fam,5,2007,2007,VinylSd,0.0,1643.0,
2506,20,RL,10481,Inside,1Fam,5,2006,2007,CemntBd,0.0,2140.0,
2507,20,RL,10235,Inside,1Fam,5,2007,2007,VinylSd,0.0,1643.0,
2508,20,RL,11750,Inside,1Fam,5,2005,2006,VinylSd,0.0,1546.0,
2509,20,RL,8760,Inside,1Fam,5,2006,2006,VinylSd,0.0,1489.0,
2510,20,RL,7242,Inside,1Fam,5,2005,2006,VinylSd,0.0,1270.0,
2511,60,RL,9316,Inside,1Fam,5,2005,2006,VinylSd,0.0,879.0,
2512,60,RL,8883,Inside,1Fam,5,1988,1988,HdBoard,321.0,929.0,
2513,20,RL,20064,Inside,1Fam,6,1976,1976,Wd Sdng,915.0,966.0,
2514,20,RL,14217,CulDSac,1Fam,5,1994,1994,VinylSd,0.0,1022.0,
2515,60,RL,10021,Inside,1Fam,6,1997,2006,VinylSd,0.0,635.0,
2516,20,RL,8428,Inside,1Fam,7,1994,1994,VinylSd,0.0,990.0,
2517,20,RL,16561,Inside,1Fam,5,1996,1996,VinylSd,0.0,1097.0,
2518,60,RL,10820,CulDSac,1Fam,5,1999,1999,VinylSd,0.0,988.0,
2519,60,RL,12352,CulDSac,1Fam,5,1998,1999,VinylSd,0.0,853.0,
2520,60,RL,9543,Inside,1Fam,5,2001,2001,VinylSd,0.0,845.0,
2521,60,RL,8826,Inside,1Fam,5,2000,2000,VinylSd,0.0,985.0,
2522,20,RL,11800,Inside,1Fam,5,1974,1974,HdBoard,0.0,864.0,
2523,80,RL,8660,Inside,1Fam,5,1976,1976,VinylSd,0.0,1015.0,
2524,80,RL,9720,Inside,1Fam,7,1977,1977,Plywood,0.0,995.0,
2525,20,RL,8982,CulDSac,1Fam,5,1977,1977,CemntBd,0.0,1040.0,
2526,20,RL,16300,CulDSac,1Fam,4,1977,1977,HdBoard,417.0,876.0,
2527,20,RL,9675,Corner,1Fam,6,1975,1975,HdBoard,432.0,864.0,
2528,20,RL,7200,Inside,1Fam,5,1972,2000,VinylSd,0.0,864.0,
2529,20,RL,7200,Inside,1Fam,8,1972,2006,Plywood,0.0,385.0,
2530,20,RL,11354,Inside,1Fam,5,2000,2000,VinylSd,0.0,1673.0,
2531,60,RL,8749,Inside,1Fam,5,2003,2003,VinylSd,0.0,979.0,
2532,60,RL,8158,Inside,1Fam,5,2002,2002,VinylSd,0.0,860.0,
2533,20,RL,11927,Inside,1Fam,5,1994,1995,HdBoard,465.0,1556.0,
2534,60,RL,12728,Inside,1Fam,5,2001,2001,VinylSd,0.0,1531.0,
2535,60,RL,15295,Corner,1Fam,5,1996,2002,VinylSd,0.0,860.0,
2536,20,RL,17227,CulDSac,1Fam,5,1999,2000,VinylSd,0.0,1341.0,
2537,60,RL,8145,Inside,1Fam,5,2007,2007,VinylSd,0.0,738.0,
2538,20,RL,8769,FR2,1Fam,5,2005,2005,VinylSd,0.0,1169.0,
2539,20,RL,8334,Inside,1Fam,5,2006,2007,VinylSd,0.0,1330.0,
2540,60,RL,8333,Inside,1Fam,5,2006,2006,VinylSd,0.0,738.0,
2541,60,RL,9045,Inside,1Fam,5,2005,2005,VinylSd,0.0,768.0,
2542,85,RL,9825,Inside,1Fam,5,1967,1967,HdBoard,0.0,936.0,
2543,20,RL,8308,Inside,1Fam,6,1963,1963,VinylSd,841.0,1088.0,
2544,50,RL,16287,Inside,1Fam,6,1925,1950,VinylSd,105.0,901.0,
2545,20,RL,8240,Inside,1Fam,6,1960,1960,HdBoard,0.0,1179.0,
2546,80,RL,6285,Inside,1Fam,6,1976,1976,HdBoard,0.0,960.0,
2547,90,RL,9555,CulDSac,Duplex,6,1979,1979,Plywood,0.0,0.0,
2548,60,RL,7023,Inside,1Fam,5,2005,2006,VinylSd,0.0,734.0,
2549,20,RL,39290,Inside,1Fam,5,2008,2009,CemntBd,0.0,5095.0,
2550,180,RM,3675,Inside,TwnhsE,5,2005,2005,VinylSd,0.0,547.0,
2551,20,RL,6400,Inside,1Fam,7,1959,2000,WdShing,831.0,960.0,
2552,90,RL,6882,Corner,Duplex,3,1955,1955,AsbShng,0.0,0.0,
2553,90,RL,8741,Inside,Duplex,6,1946,1950,Plywood,0.0,1195.0,
2554,40,RL,10042,Corner,1Fam,8,1920,1995,Wd Sdng,278.0,660.0,
2555,20,RL,8172,Inside,1Fam,5,1955,1955,MetalSd,0.0,768.0,
2556,20,RL,8172,Inside,1Fam,5,1955,1955,WdShing,0.0,864.0,
2557,90,RL,10890,Inside,Duplex,6,1923,1950,Wd Sdng,0.0,1296.0,
2558,30,RL,7223,Inside,1Fam,5,1926,1950,Stucco,0.0,1290.0,
2559,50,RL,6821,Inside,1Fam,7,1921,2005,Wd Sdng,0.0,651.0,
2560,70,RL,4000,Inside,1Fam,8,1930,1995,Wd Sdng,0.0,531.0,
2561,70,RL,6720,Inside,1Fam,7,1921,1950,VinylSd,0.0,585.0,
2562,70,RL,7155,Inside,1Fam,8,1926,1991,Wd Sdng,0.0,686.0,
2563,70,RL,7230,Inside,1Fam,7,1927,1992,VinylSd,0.0,851.0,
2564,20,RL,13108,Inside,1Fam,5,1951,1951,Wd Sdng,0.0,0.0,
2565,50,RL,7810,Inside,1Fam,6,1930,2003,AsbShng,0.0,930.0,
2566,190,RL,6221,Inside,2fmCon,5,1941,1950,VinylSd,0.0,728.0,
2567,20,RL,25485,CulDSac,1Fam,4,1960,1960,Wd Sdng,1020.0,1560.0,
2568,20,RL,21579,CulDSac,1Fam,6,1968,1968,HdBoard,0.0,1488.0,
2569,160,RM,1782,Inside,Twnhs,6,1980,1980,MetalSd,0.0,516.0,
2570,20,RL,17871,Inside,1Fam,5,1995,1996,VinylSd,0.0,1680.0,
2571,120,RM,3907,Inside,TwnhsE,5,1988,1988,HdBoard,0.0,1004.0,
2572,20,RL,20693,Corner,1Fam,5,1971,1971,Plywood,0.0,1696.0,
2573,20,RL,18044,CulDSac,1Fam,5,1986,1986,WdShing,0.0,279.0,
2574,50,RM,7000,Corner,1Fam,7,1940,1950,Wd Sdng,0.0,720.0,
2575,50,RM,7288,Inside,1Fam,7,1925,2003,VinylSd,0.0,936.0,
2576,70,RM,9060,Inside,1Fam,6,1923,1999,Wd Sdng,0.0,859.0,
2577,30,RM,3672,Inside,1Fam,7,1922,1950,Stucco,0.0,816.0,
2578,50,RM,11067,Corner,1Fam,4,1939,1950,MetalSd,0.0,0.0,
2579,190,C (all),8250,Inside,2fmCon,6,1895,2006,VinylSd,0.0,957.0,
2580,20,C (all),6565,Corner,1Fam,6,1957,1980,MetalSd,0.0,1073.0,
2581,30,C (all),6060,Inside,1Fam,9,1930,2007,MetalSd,0.0,837.0,
2582,120,RM,5568,Inside,TwnhsE,5,2006,2007,CemntBd,0.0,1573.0,
2583,85,RL,12150,CulDSac,1Fam,6,1979,1979,HdBoard,0.0,1001.0,
2584,20,RL,10000,Inside,1Fam,5,2002,2002,VinylSd,0.0,1441.0,
2585,20,RL,12864,CulDSac,1Fam,5,2002,2002,VinylSd,0.0,1409.0,
2586,20,RL,9928,CulDSac,1Fam,5,1991,1992,HdBoard,0.0,1454.0,
2587,80,RL,8750,Inside,1Fam,6,1975,1975,Plywood,530.0,852.0,
2588,85,RL,8410,Corner,1Fam,6,1974,1974,Plywood,0.0,970.0,
2589,120,RL,4054,Inside,TwnhsE,6,1987,1987,VinylSd,0.0,1501.0,
2590,20,RL,19958,Inside,1Fam,8,1958,1995,HdBoard,0.0,585.0,
2591,20,RL,8368,Inside,1Fam,5,2006,2007,VinylSd,0.0,1689.0,
2592,20,RL,8298,Inside,1Fam,5,2006,2007,VinylSd,0.0,1546.0,
2593,20,RL,10331,CulDSac,1Fam,7,1985,1985,Plywood,80.0,1265.0,
2594,20,RL,6718,Inside,1Fam,5,2001,2001,VinylSd,0.0,1267.0,
2595,20,RL,11305,Inside,1Fam,5,2002,2002,VinylSd,0.0,1922.0,
2596,20,RL,7777,Inside,1Fam,5,1996,1996,VinylSd,0.0,1491.0,
2597,60,RL,11800,Inside,1Fam,5,2003,2004,VinylSd,0.0,1122.0,
2598,20,RL,12633,Inside,1Fam,5,2006,2007,MetalSd,0.0,1824.0,
2599,20,RL,43500,Inside,1Fam,5,1953,1953,MetalSd,0.0,0.0,
2600,120,RM,6710,FR3,TwnhsE,5,1996,1997,VinylSd,904.0,920.0,
2601,160,RM,1504,Inside,Twnhs,4,1972,1972,CemntBd,0.0,546.0,
2602,180,RM,1533,Inside,Twnhs,5,1970,1970,CemntBd,0.0,530.0,
2603,160,RM,1495,Inside,TwnhsE,6,1970,1970,CemntBd,0.0,546.0,
2604,160,RM,1890,Inside,Twnhs,3,1976,1976,CemntBd,0.0,546.0,
2605,85,RL,9129,Inside,1Fam,5,1977,1977,Plywood,0.0,923.0,
2606,80,RL,15957,Corner,1Fam,6,1977,1977,HdBoard,0.0,1244.0,
2607,20,RL,33983,Inside,1Fam,6,1977,1994,Plywood,0.0,1160.0,
2608,60,RL,8286,Corner,1Fam,7,1977,1977,Plywood,0.0,716.0,
2609,85,RL,6723,Inside,1Fam,7,1971,1971,Wd Sdng,0.0,796.0,
2610,20,RL,27697,Inside,1Fam,3,1961,1961,Plywood,0.0,1396.0,
2611,20,RL,11000,Corner,1Fam,6,1976,2003,Plywood,0.0,1090.0,
2612,20,RL,11625,Inside,1Fam,7,1983,1983,HdBoard,0.0,816.0,
2613,20,RL,10447,Inside,1Fam,6,1984,1984,Plywood,0.0,864.0,
2614,20,RL,11027,Inside,1Fam,5,1954,1954,Wd Sdng,539.0,1178.0,
2615,20,RL,10533,Inside,1Fam,6,1956,1956,VinylSd,0.0,1008.0,
2616,20,RL,11765,Corner,1Fam,5,1957,1957,Wd Sdng,0.0,1617.0,
2617,20,RL,39384,CulDSac,1Fam,6,1957,1957,Wd Sdng,0.0,1705.0,
2618,20,RL,11727,Corner,1Fam,6,1969,1969,HdBoard,0.0,1851.0,
2619,60,RL,8238,Inside,1Fam,5,1997,1998,VinylSd,0.0,813.0,
2620,60,RL,13041,Inside,1Fam,5,1995,1995,HdBoard,0.0,781.0,
2621,60,RL,9783,Inside,1Fam,5,1996,1996,HdBoard,0.0,821.0,
2622,60,RL,13128,CulDSac,1Fam,5,2005,2005,VinylSd,0.0,1074.0,
2623,60,RL,13751,CulDSac,1Fam,5,2005,2006,VinylSd,0.0,1700.0,
2624,160,RL,13108,Inside,1Fam,5,1994,1994,CemntBd,0.0,2062.0,
2625,20,RL,8076,Inside,1Fam,6,1993,1994,HdBoard,0.0,1160.0,
2626,120,RL,3701,Inside,TwnhsE,5,1987,1987,HdBoard,0.0,1191.0,
2627,60,RL,16023,CulDSac,1Fam,5,2005,2006,VinylSd,0.0,1398.0,
2628,60,RL,18062,CulDSac,1Fam,5,2006,2006,CemntBd,0.0,1528.0,
2629,60,RL,12292,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,1094.0,
2630,60,RL,16052,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,1850.0,
2631,60,RL,15922,Corner,1Fam,5,2005,2006,VinylSd,0.0,1390.0,
2632,120,RL,8147,Inside,TwnhsE,5,2005,2005,MetalSd,0.0,1714.0,
2633,20,RL,18261,Inside,1Fam,5,2005,2005,VinylSd,0.0,1910.0,
2634,85,RL,10464,FR3,1Fam,6,1980,1980,HdBoard,0.0,988.0,
2635,60,RL,10530,Inside,1Fam,5,1978,1978,Plywood,0.0,945.0,
2636,85,RL,9927,Inside,1Fam,5,1976,1976,VinylSd,0.0,1047.0,
2637,60,FV,9512,Inside,1Fam,5,2005,2006,VinylSd,0.0,960.0,
2638,80,RL,10530,Inside,1Fam,6,1975,2000,Plywood,0.0,675.0,
2639,20,RL,10000,Inside,1Fam,6,1974,1974,HdBoard,0.0,1103.0,
2640,20,RL,7200,Inside,1Fam,4,1971,1971,HdBoard,620.0,864.0,
2641,120,RH,8773,FR2,TwnhsE,5,2002,2002,MetalSd,0.0,1487.0,
2642,160,RM,2760,Inside,TwnhsE,5,1973,1973,HdBoard,0.0,525.0,
2643,160,RM,2160,Inside,TwnhsE,6,1973,1973,HdBoard,0.0,765.0,
2644,160,RM,1890,Inside,Twnhs,7,1972,1972,HdBoard,0.0,494.0,
2645,160,RM,1680,Inside,Twnhs,5,1972,1972,HdBoard,0.0,483.0,
2646,160,RM,1680,Inside,Twnhs,5,1972,1972,HdBoard,0.0,525.0,
2647,120,RL,4043,Inside,TwnhsE,5,1975,1975,Plywood,156.0,1069.0,
2648,20,RL,7514,Inside,1Fam,7,1967,1975,MetalSd,108.0,943.0,
2649,120,RL,2280,FR2,Twnhs,7,1976,1976,Plywood,492.0,1055.0,
2650,160,RL,2179,Inside,Twnhs,5,1976,1976,Plywood,0.0,855.0,
2651,60,RL,16387,Inside,1Fam,5,2006,2006,VinylSd,0.0,1738.0,
2652,20,RL,16163,Corner,1Fam,5,2004,2004,VinylSd,0.0,1618.0,
2653,20,RL,12228,Corner,1Fam,5,2006,2006,VinylSd,0.0,1721.0,
2654,20,RL,14780,Corner,1Fam,5,2005,2005,VinylSd,0.0,1868.0,
2655,60,RL,13975,Corner,1Fam,5,2005,2006,VinylSd,0.0,1090.0,
2656,60,RL,9942,Inside,1Fam,5,2005,2006,MetalSd,0.0,1606.0,
2657,60,RL,12867,Corner,1Fam,5,2005,2006,CemntBd,0.0,1209.0,
2658,60,RL,10672,Inside,1Fam,5,2006,2006,VinylSd,0.0,1054.0,
2659,60,RL,11643,Inside,1Fam,5,2005,2006,MetalSd,0.0,1524.0,
2660,20,RL,13758,Inside,1Fam,5,2005,2006,VinylSd,0.0,1792.0,
2661,20,RL,14828,Corner,1Fam,5,2004,2005,MetalSd,0.0,1780.0,
2662,60,RL,13215,Corner,1Fam,5,2004,2004,VinylSd,0.0,1420.0,
2663,120,RL,5911,Inside,TwnhsE,5,2005,2005,MetalSd,0.0,1560.0,
2664,20,RL,7740,Inside,TwnhsE,5,2006,2006,MetalSd,0.0,1686.0,
2665,120,RL,6373,Inside,TwnhsE,5,2006,2006,MetalSd,0.0,1666.0,
2666,60,RL,10237,Inside,1Fam,5,2005,2006,VinylSd,0.0,728.0,
2667,60,RL,10237,Inside,1Fam,5,2006,2006,VinylSd,0.0,738.0,
2668,20,RL,11660,Inside,1Fam,5,2006,2006,VinylSd,0.0,1326.0,
2669,60,RL,11631,Corner,1Fam,5,2004,2005,VinylSd,0.0,1052.0,
2670,60,RL,9073,Inside,1Fam,5,2006,2006,VinylSd,0.0,738.0,
2671,120,RL,3087,Inside,TwnhsE,5,2006,2006,VinylSd,0.0,1220.0,
2672,120,RL,2938,Inside,TwnhsE,5,2002,2002,VinylSd,0.0,1368.0,
2673,120,RM,3072,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,1365.0,
2674,120,RL,3010,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1142.0,
2675,60,RL,9171,Inside,1Fam,5,2004,2005,VinylSd,0.0,848.0,
2676,60,RL,8658,Inside,1Fam,5,2000,2000,VinylSd,0.0,982.0,
2677,60,RL,12104,FR3,1Fam,5,2006,2006,VinylSd,0.0,1035.0,
2678,60,RL,9660,Inside,1Fam,5,1998,1998,VinylSd,0.0,1044.0,
2679,60,RL,9545,Corner,1Fam,5,2000,2000,VinylSd,0.0,1160.0,
2680,60,RL,9233,Inside,1Fam,5,2000,2000,VinylSd,0.0,1540.0,
2681,60,RL,10019,Inside,1Fam,5,1995,1995,VinylSd,0.0,1342.0,
2682,60,RL,17242,Inside,1Fam,5,1993,1994,MetalSd,1393.0,1733.0,
2683,60,RL,10236,Inside,1Fam,5,1994,1995,VinylSd,168.0,1290.0,
2684,60,RL,12585,Inside,1Fam,5,1993,1993,HdBoard,1039.0,1286.0,
2685,60,RL,12447,Inside,1Fam,5,2005,2006,CemntBd,0.0,1100.0,
2686,20,RL,15218,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,1670.0,
2687,20,RL,10936,Corner,1Fam,5,2006,2006,VinylSd,0.0,1504.0,
2688,20,FV,8640,Inside,1Fam,5,2006,2006,VinylSd,0.0,1278.0,
2689,60,FV,13162,Corner,1Fam,5,2006,2006,VinylSd,0.0,2036.0,
2690,60,FV,8125,Inside,1Fam,5,2005,2005,VinylSd,0.0,858.0,
2691,20,RL,7733,Inside,1Fam,5,2005,2005,VinylSd,0.0,1142.0,
2692,20,RL,11024,Corner,1Fam,5,2005,2006,VinylSd,0.0,1400.0,
2693,20,RL,13072,Inside,1Fam,5,2005,2006,VinylSd,0.0,1131.0,
2694,60,RL,7800,Inside,1Fam,5,2005,2005,VinylSd,0.0,891.0,
2695,60,RL,7632,Inside,1Fam,5,2005,2005,VinylSd,0.0,784.0,
2696,60,RL,8304,Inside,1Fam,5,1997,1998,VinylSd,0.0,941.0,
2697,60,RL,9370,Inside,1Fam,5,1992,1993,HdBoard,0.0,836.0,
2698,120,RL,7175,Inside,TwnhsE,5,1990,1991,Plywood,0.0,1398.0,
2699,120,RL,7175,Inside,TwnhsE,5,1991,1991,Plywood,0.0,1217.0,
2700,60,RL,9019,Inside,1Fam,5,1994,1994,VinylSd,0.0,636.0,
2701,20,RL,9100,Inside,1Fam,4,1962,1962,Wd Sdng,0.0,988.0,
2702,90,RM,8927,Inside,Duplex,6,1977,1977,VinylSd,0.0,0.0,
2703,20,RL,9240,Inside,1Fam,6,1962,2002,HdBoard,0.0,864.0,
2704,20,RL,9308,CulDSac,1Fam,5,1965,1965,HdBoard,0.0,984.0,
2705,20,RL,8450,Inside,1Fam,6,1968,1968,Plywood,270.0,882.0,
2706,20,RL,8638,Inside,1Fam,6,1963,1963,HdBoard,0.0,925.0,
2707,20,RL,13052,CulDSac,1Fam,6,1965,1965,HdBoard,0.0,1024.0,
2708,20,RL,8020,Inside,1Fam,6,1964,1964,HdBoard,0.0,912.0,
2709,20,RL,8789,Inside,1Fam,6,1967,1967,VinylSd,0.0,912.0,
2710,80,RL,14330,Corner,1Fam,4,1974,1974,WdShing,497.0,1748.0,
2711,60,RL,11025,Inside,1Fam,5,1992,1993,HdBoard,0.0,1334.0,
2712,120,FV,3628,Inside,TwnhsE,5,2004,2004,MetalSd,0.0,1143.0,
2713,160,FV,2544,Inside,Twnhs,5,2005,2005,MetalSd,0.0,600.0,
2714,160,FV,2998,Inside,TwnhsE,5,2000,2000,MetalSd,0.0,756.0,
2715,160,FV,4447,FR2,TwnhsE,5,2003,2003,VinylSd,0.0,530.0,
2716,60,FV,8314,Corner,1Fam,5,1997,1998,Wd Sdng,0.0,569.0,
2717,20,FV,7180,Inside,1Fam,5,2001,2002,CemntBd,0.0,1568.0,
2718,190,RL,13110,Corner,2fmCon,6,1972,1972,Plywood,0.0,1153.0,
2719,20,RL,10140,Inside,1Fam,6,1967,1967,HdBoard,68.0,1334.0,
2720,20,RL,9600,Corner,1Fam,5,1968,1968,MetalSd,0.0,1051.0,
2721,60,RL,8640,Inside,1Fam,5,1968,1968,HdBoard,483.0,900.0,
2722,20,RL,9360,Inside,1Fam,7,1968,2004,HdBoard,0.0,976.0,
2723,85,RL,8400,Inside,1Fam,6,1968,1968,HdBoard,0.0,833.0,
2724,20,RL,9759,Inside,1Fam,5,1966,1966,Plywood,0.0,1051.0,
2725,80,RL,9600,Inside,1Fam,7,1967,1967,MetalSd,402.0,1141.0,
2726,190,RL,8800,Inside,2fmCon,7,1965,2000,BrkFace,252.0,1187.0,
2727,20,RL,10368,CulDSac,1Fam,6,1964,1964,HdBoard,748.0,1008.0,
2728,60,RL,9350,Inside,1Fam,6,1964,1964,HdBoard,0.0,720.0,
2729,20,RL,10800,Inside,1Fam,7,1960,1960,Wd Sdng,0.0,1248.0,
2730,30,RL,8550,Inside,1Fam,8,1934,1950,MetalSd,0.0,816.0,
2731,20,RL,9724,Inside,1Fam,7,1947,1950,BrkFace,0.0,938.0,
2732,20,RL,9600,Inside,1Fam,6,1961,1990,WdShing,0.0,1251.0,
2733,20,RL,10858,Corner,1Fam,6,1952,1952,Wd Sdng,0.0,1444.0,
2734,20,RL,9600,Inside,1Fam,5,1951,1951,HdBoard,0.0,1056.0,
2735,60,RL,9462,Inside,1Fam,6,1949,1973,Wd Sdng,0.0,704.0,
2736,20,RL,9888,Inside,1Fam,6,1954,1975,MetalSd,0.0,936.0,
2737,90,RL,8917,Inside,Duplex,5,1967,1967,Plywood,0.0,1584.0,
2738,80,RL,12700,Inside,1Fam,5,1964,1964,HdBoard,0.0,1246.0,
2739,20,RL,9723,Corner,1Fam,7,1963,1963,MetalSd,0.0,1008.0,
2740,20,RL,8400,Corner,1Fam,5,1957,1957,BrkFace,0.0,1179.0,
2741,20,RL,9610,Corner,1Fam,6,1958,1958,Wd Sdng,0.0,1121.0,
2742,80,RL,10000,Corner,1Fam,6,1956,1956,Wd Sdng,281.0,1058.0,
2743,20,RL,10152,Inside,1Fam,6,1956,1994,Wd Sdng,0.0,1124.0,
2744,20,RL,8092,Inside,1Fam,8,1954,2000,Wd Sdng,0.0,1050.0,
2745,20,RL,12778,Inside,1Fam,6,1952,2003,MetalSd,0.0,1008.0,
2746,20,RL,10170,Corner,1Fam,6,1951,1951,Wd Sdng,0.0,216.0,
2747,80,RL,7700,Inside,1Fam,7,1956,1956,VinylSd,0.0,301.0,
2748,20,RL,11050,Inside,1Fam,5,1956,1956,Wd Sdng,0.0,1005.0,
2749,20,RL,13600,Inside,1Fam,6,1955,1955,HdBoard,912.0,1056.0,
2750,20,RL,15428,Inside,1Fam,6,1951,1991,MetalSd,0.0,884.0,
2751,30,RL,21299,Inside,1Fam,5,1941,1963,BrkFace,0.0,929.0,
2752,20,RL,13300,Inside,1Fam,5,1956,2001,Wd Sdng,0.0,1015.0,
2753,190,RL,22136,Inside,2fmCon,5,1925,1975,MetalSd,0.0,2171.0,
2754,50,RL,7500,Inside,1Fam,6,1947,1950,VinylSd,0.0,784.0,
2755,30,RL,10410,Inside,1Fam,8,1930,2001,VinylSd,0.0,713.0,
2756,30,RL,10914,Inside,1Fam,3,1929,1950,Wd Sdng,0.0,715.0,
2757,50,RL,7008,Corner,1Fam,8,1900,1998,MetalSd,0.0,448.0,
2758,70,RL,7200,Inside,1Fam,8,1915,1950,MetalSd,0.0,663.0,
2759,50,RL,10818,Inside,1Fam,4,1910,1950,VinylSd,0.0,1077.0,
2760,80,RL,10184,Inside,1Fam,5,1963,1963,HdBoard,0.0,1083.0,
2761,20,RL,9510,Inside,1Fam,5,1962,1985,HdBoard,0.0,1135.0,
2762,20,RL,10800,Inside,1Fam,6,1961,1992,HdBoard,0.0,1313.0,
2763,20,RL,11650,Corner,1Fam,5,1959,1959,Plywood,0.0,0.0,
2764,60,RL,18275,Inside,1Fam,8,1962,1998,Plywood,0.0,1438.0,
2765,50,RL,12144,Inside,1Fam,6,1950,1950,BrkComm,0.0,910.0,
2766,90,RL,8544,Corner,Duplex,4,1950,1950,BrkFace,0.0,0.0,
2767,90,RL,8512,Corner,Duplex,5,1960,1960,BrkFace,0.0,1556.0,
2768,20,RL,7000,Inside,1Fam,4,1961,1961,BrkFace,0.0,1150.0,
2769,20,RL,7400,Corner,1Fam,6,1962,1962,Wd Sdng,0.0,1045.0,
2770,20,RL,7000,Inside,1Fam,6,1962,1962,Wd Sdng,0.0,864.0,
2771,190,RL,7000,Inside,2fmCon,5,1962,1962,MetalSd,0.0,1025.0,
2772,70,RM,9856,Corner,1Fam,8,1900,2005,CemntBd,0.0,716.0,
2773,50,RM,9600,Inside,1Fam,6,1948,1950,MetalSd,0.0,1212.0,
2774,50,RM,5520,Corner,1Fam,6,1920,1980,Wd Sdng,0.0,1147.0,
2775,50,RM,9600,Inside,1Fam,8,1900,2004,Wd Sdng,0.0,780.0,
2776,70,RM,6451,Inside,1Fam,7,1900,1970,AsbShng,0.0,712.0,
2777,70,RM,3960,Inside,1Fam,8,1930,1950,Wd Sdng,0.0,502.0,
2778,190,RM,7745,Inside,2fmCon,6,1900,1950,MetalSd,0.0,938.0,
2779,30,RM,7741,Inside,1Fam,5,1924,1950,MetalSd,72.0,1032.0,
2780,30,RM,5633,Inside,1Fam,7,1925,1950,MetalSd,0.0,844.0,
2781,20,RM,7200,Inside,1Fam,5,1950,1950,MetalSd,0.0,576.0,
2782,70,RM,7614,Inside,1Fam,5,1905,1950,MetalSd,0.0,738.0,
2783,190,RM,6000,Inside,2fmCon,7,1955,1955,Wd Sdng,0.0,960.0,
2784,50,RM,6000,Inside,1Fam,7,1924,1950,MetalSd,0.0,816.0,
